no,Age,Gender,Nationality,Mothertounge,Languages,Education,English,languageknowledge,concept,collapsedconcept,Pair,player,condition1,condition2,trial,winner,te,na,tenasum,so,bu,sobusum
48,25,Female,Czech,Czech,4,Bachelor,6,3,amplifier,nonpoliteness,12,2,non-competitive,nonfunctional,14,no,0,0,0,0,0,0
48,25,Female,Czech,Czech,4,Bachelor,6,3,amplifier,nonpoliteness,12,2,non-competitive,nonfunctional,15,no,0,0,0,0,0,0
48,25,Female,Czech,Czech,4,Bachelor,6,3,amplifier,nonpoliteness,12,2,non-competitive,nonfunctional,16,no,0,0,0,0,0,0
48,25,Female,Czech,Czech,4,Bachelor,6,3,amplifier,nonpoliteness,12,2,non-competitive,nonfunctional,17,no,0,0,0,0,0,0
48,25,Female,Czech,Czech,4,Bachelor,6,3,amplifier,nonpoliteness,12,2,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
48,25,Female,Czech,Czech,4,Bachelor,6,3,amplifier,nonpoliteness,12,2,non-competitive,nonfunctional,19,no,0,0,0,0,0,0
48,25,Female,Czech,Czech,4,Bachelor,6,3,amplifier,nonpoliteness,12,2,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,1,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,2,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,4,no,0,0,0,1,0,1
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,5,no,1,1,2,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,6,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,7,no,0,1,1,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,8,no,0,0,0,1,0,1
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,9,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,10,no,0,0,0,1,0,1
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,11,no,0,1,1,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,12,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,13,no,1,0,1,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,14,no,1,2,3,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,15,no,0,0,0,0,1,1
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,16,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,17,no,0,0,0,1,0,1
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,19,no,0,0,0,0,0,0
49,20,Male,Danish,Danish,7,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",7,7,politeness,politeness,13,2,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,1,no,0,0,0,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,2,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,3,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,4,no,1,0,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,5,yes,1,0,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,6,no,1,0,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,7,no,1,0,1,0,1,1
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,8,no,1,0,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,9,no,0,1,1,1,0,1
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,10,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,11,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,12,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,13,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,14,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,15,no,0,1,1,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,16,no,0,0,0,2,0,2
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,17,yes,1,1,2,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,18,yes,1,1,2,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,19,no,1,1,2,0,0,0
50,26,Female,Danish,Danish,2,"Professional education (uddannelse, Berufsausbildung, FP)",5,4,politeness,politeness,14,2,competitive,functional,20,yes,1,1,2,1,0,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,1,no,2,0,2,0,0,0
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,2,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,3,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,4,no,2,0,2,0,0,0
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,5,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,6,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,7,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,8,no,2,0,2,0,0,0
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,9,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,10,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,11,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,12,no,0,1,1,1,0,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,13,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,14,no,2,0,2,0,0,0
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,15,no,2,0,2,0,0,0
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,16,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,17,no,0,1,1,1,0,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,18,no,2,0,2,0,0,0
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,19,no,0,1,1,0,1,1
51,25,Male,Denmark,Danish,2,Bachelor,6,3,none,nonpoliteness,15,2,non-competitive,functional,20,no,0,1,1,0,1,1
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,1,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,2,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,4,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,5,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,7,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,8,no,0,1,1,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,9,no,0,1,1,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,10,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,11,no,0,1,1,1,0,1
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,12,no,0,1,1,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,13,no,0,1,1,1,0,1
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,14,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,15,no,0,1,1,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,16,no,0,1,1,1,0,1
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,17,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,19,no,0,0,0,0,0,0
52,25,Female,Pakistani,Urdu,3,Master,6,3,syntax,nonpoliteness,16,2,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,1,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,2,no,1,0,1,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,4,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,5,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,6,no,1,0,1,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,7,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,8,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,9,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,10,no,1,0,1,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,11,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,12,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,13,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,14,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,15,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,16,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,17,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,19,no,0,0,0,1,0,1
53,24,Female,Brazilian,Portuguese,2,Master,5,4,gender,nonpoliteness,17,2,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,2,no,0,0,0,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,3,no,1,0,1,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,4,no,1,0,1,0,2,2
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,5,no,0,1,1,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,6,no,2,0,2,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,7,yes,1,1,2,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,8,yes,0,2,2,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,9,no,1,1,2,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,10,no,2,0,2,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,11,no,0,0,0,1,0,1
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,12,no,0,0,0,0,1,1
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,13,no,0,0,0,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,14,yes,0,0,0,0,1,1
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,15,no,2,0,2,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,16,no,0,0,0,0,2,2
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,17,no,0,1,1,0,1,1
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,18,no,0,1,1,0,1,1
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,19,no,0,1,1,0,0,0
54,24,Male,Turkish,Turkish,2,Bachelor,6,6,politeness,politeness,18,2,competitive,nonfunctional,20,no,2,0,2,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,1,no,0,0,0,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,2,no,0,0,0,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,3,yes,0,1,1,0,1,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,4,no,0,0,0,0,1,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,5,no,0,1,1,0,1,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,6,no,1,1,2,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,7,yes,1,1,2,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,8,no,1,1,2,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,9,no,0,0,0,0,1,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,10,no,0,1,1,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,11,yes,1,0,1,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,12,yes,1,1,2,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,13,yes,1,1,2,1,0,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,14,no,1,1,2,1,1,2
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,15,no,0,1,1,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,16,no,0,1,1,0,1,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,17,no,1,1,2,0,0,0
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,18,no,0,1,1,0,1,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,19,no,0,1,1,0,1,1
55,23,Female,Russian,Russian,4,Bachelor,5,2,politeness,politeness,19,2,competitive,functional,20,yes,1,1,2,0,0,0
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,1,no,0,0,0,0,0,0
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,2,no,0,0,0,0,0,0
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,3,no,0,0,0,0,0,0
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,4,no,0,0,0,2,0,2
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,5,no,1,0,1,0,0,0
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,6,no,0,0,0,2,0,2
56,22,Male,Danish,Danish,2,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,2,politeness,politeness,20,2,non-competitive,functional,7,no,0,0,0,2,0,2
